"方正少儿_GBK";0;True;False;0;0;1;1
32;2;2;4;19;4;0
33;1923;1031;2;19;3;0
34;1927;1031;5;19;6;0
35;1934;1031;9;19;10;0
36;1945;1031;8;19;9;0
37;1955;1031;11;19;12;0
38;1968;1031;9;19;10;0
39;1979;1031;2;19;3;0
40;1983;1031;4;19;5;0
41;1989;1031;4;19;5;0
42;1995;1031;6;19;7;0
43;2003;1031;6;19;7;0
44;2011;1031;2;19;3;0
45;2015;1031;6;19;7;0
46;2023;1031;2;19;3;0
47;2027;1031;6;19;7;0
48;1915;1031;6;19;7;0
49;1907;1031;6;19;7;0
50;1898;1031;7;19;8;0
51;1828;1031;6;19;7;0
52;1778;1031;7;19;8;0
53;1787;1031;6;19;7;0
54;1795;1031;6;19;7;0
55;1803;1031;7;19;8;0
56;1812;1031;6;19;7;0
57;1820;1031;6;19;7;0
58;1836;1031;2;19;3;0
59;1893;1031;3;19;4;0
60;1840;1031;4;19;5;0
61;1846;1031;6;19;7;0
62;1854;1031;4;19;5;0
63;1860;1031;7;19;8;0
64;1869;1031;12;19;13;0
65;1883;1031;8;19;9;0
66;2035;1031;7;19;8;0
67;10;1052;8;19;9;0
68;335;1052;7;19;8;0
69;20;1052;7;19;8;0
70;188;1052;6;19;7;0
71;196;1052;9;19;10;0
72;207;1052;8;19;9;0
73;217;1052;6;19;7;0
74;225;1052;8;19;9;0
75;235;1052;7;19;8;0
76;244;1052;6;19;7;0
77;252;1052;10;19;11;0
78;264;1052;9;19;10;0
79;275;1052;10;19;11;0
80;287;1052;5;19;6;0
81;294;1052;11;19;12;0
82;307;1052;6;19;7;0
83;315;1052;8;19;9;0
84;325;1052;8;19;9;0
85;178;1052;8;19;9;0
86;167;1052;9;19;10;0
87;152;1052;13;19;14;0
88;77;1052;9;19;10;0
89;29;1052;8;19;9;0
90;39;1052;8;19;9;0
91;49;1052;4;19;5;0
92;55;1052;6;19;7;0
93;63;1052;4;19;5;0
94;69;1052;6;19;7;0
95;88;1052;8;19;9;0
96;147;1052;3;19;4;0
97;98;1052;6;19;7;0
98;106;1052;6;19;7;0
99;114;1052;6;19;7;0
100;122;1052;7;19;8;0
101;131;1052;6;19;7;0
102;139;1052;6;19;7;0
103;1770;1031;6;19;7;0
104;2;1052;6;19;7;0
105;1766;1031;2;19;3;0
106;1415;1031;5;19;6;0
107;1290;1031;6;19;7;0
108;1298;1031;2;19;3;0
109;1302;1031;8;19;9;0
110;1312;1031;6;19;7;0
111;1320;1031;6;19;7;0
112;1328;1031;6;19;7;0
113;1336;1031;6;19;7;0
114;1344;1031;6;19;7;0
115;1352;1031;5;19;6;0
116;1359;1031;6;19;7;0
117;1367;1031;6;19;7;0
118;1375;1031;6;19;7;0
119;1383;1031;8;19;9;0
120;1393;1031;7;19;8;0
121;1402;1031;7;19;8;0
122;1282;1031;6;19;7;0
123;1275;1031;5;19;6;0
124;1271;1031;2;19;3;0
125;1205;1031;5;19;6;0
126;1157;1031;7;19;8;0
164;1166;1031;8;19;16;4
167;1176;1031;7;19;16;4
168;1185;1031;4;19;16;6
176;1191;1031;4;19;16;0
177;1197;1031;6;19;16;5
183;1212;1031;2;19;16;7
215;1265;1031;4;19;16;6
224;1216;1031;6;19;16;5
225;1224;1031;6;19;16;5
232;1232;1031;7;19;16;5
233;1241;1031;7;19;16;5
234;1250;1031;7;19;16;5
236;1259;1031;4;19;16;6
237;1411;1031;2;19;16;7
242;1422;1031;8;19;16;4
243;1746;1031;8;19;16;4
247;1432;1031;6;19;16;5
249;1610;1031;8;19;16;4
250;1620;1031;8;19;16;4
252;1630;1031;8;19;16;4
257;1640;1031;6;19;16;5
275;1648;1031;7;19;16;5
283;1657;1031;7;19;16;5
299;1666;1031;4;19;16;6
333;1672;1031;8;19;16;4
363;1682;1031;8;19;16;4
462;1692;1031;6;19;16;5
464;1700;1031;4;19;16;6
466;1706;1031;8;19;16;4
468;1716;1031;8;19;16;4
470;1726;1031;8;19;16;4
472;1736;1031;8;19;16;4
474;1600;1031;8;19;16;4
476;1590;1031;8;19;16;4
593;1582;1031;6;19;16;5
711;1496;1031;4;19;16;6
713;1440;1031;6;19;16;5
729;1448;1031;2;19;16;7
913;1452;1031;10;19;16;3
914;1464;1031;8;19;16;4
915;1474;1031;8;19;16;4
916;1484;1031;10;19;16;3
917;1502;1031;8;19;16;4
918;1572;1031;8;19;16;4
919;1512;1031;8;19;16;4
920;1522;1031;10;19;16;3
921;1534;1031;2;19;16;7
922;1538;1031;8;19;16;4
923;1548;1031;10;19;16;3
924;1560;1031;10;19;16;3
925;1756;1031;8;19;16;4
926;344;1052;8;19;16;4
927;354;1052;10;19;16;3
928;366;1052;10;19;16;3
929;1422;1052;8;19;16;4
931;1432;1052;8;19;16;4
932;1442;1052;10;19;16;3
933;1454;1052;10;19;16;3
934;1466;1052;10;19;16;3
935;1478;1052;10;19;16;3
936;1490;1052;10;19;16;3
937;1502;1052;10;19;16;3
945;1514;1052;8;19;16;4
946;1524;1052;8;19;16;4
947;1534;1052;10;19;16;3
948;1546;1052;8;19;16;4
949;1556;1052;6;19;16;5
950;1564;1052;8;19;16;4
951;1574;1052;8;19;16;4
952;1414;1052;6;19;16;5
953;1410;1052;2;19;16;7
954;1402;1052;6;19;16;5
955;1308;1052;8;19;16;4
956;1256;1052;6;19;16;5
957;1264;1052;6;19;16;5
958;1272;1052;6;19;16;5
959;1280;1052;6;19;16;5
960;1288;1052;10;19;16;3
961;1300;1052;6;19;16;5
963;1318;1052;8;19;16;4
964;1392;1052;8;19;16;4
965;1328;1052;6;19;16;5
966;1336;1052;8;19;16;4
967;1346;1052;8;19;16;4
968;1356;1052;10;19;16;3
