"方正像素12";0;False;False;0;0;1;1
32;2;2;6;32;6;0
33;1154;1028;8;26;12;2
34;2012;1028;10;16;16;2
35;1164;1028;14;26;16;2
36;1936;676;12;30;16;2
37;1180;1028;14;26;16;2
38;1132;1028;14;26;16;2
39;2006;1028;4;16;16;2
40;1212;1028;8;26;10;0
41;1222;1028;8;26;10;0
42;1932;1028;16;22;18;0
43;1918;1028;12;22;16;2
44;1950;676;4;30;16;2
45;1996;1028;8;18;16;4
46;1232;1028;4;26;6;2
47;910;1028;12;28;16;2
48;1238;1028;12;26;16;2
49;1252;1028;12;26;16;2
50;1266;1028;12;26;16;2
51;1280;1028;12;26;16;2
52;1294;1028;12;26;16;2
53;1308;1028;12;26;16;2
54;1322;1028;12;26;16;2
55;1336;1028;12;26;16;2
56;1350;1028;12;26;16;2
57;1364;1028;12;26;16;2
58;1148;1028;4;26;16;6
59;1956;676;4;30;16;6
60;1378;1028;10;26;16;2
61;1966;1028;12;20;16;2
62;1064;1028;10;26;16;4
63;1090;1028;12;26;16;2
64;1076;1028;12;26;16;2
65;1036;1028;12;26;16;2
66;1022;1028;12;26;16;2
67;1008;1028;12;26;16;2
68;994;1028;12;26;16;2
69;980;1028;12;26;16;2
70;966;1028;12;26;16;2
71;938;1028;12;26;16;2
72;1104;1028;12;26;16;2
73;924;1028;12;26;16;2
74;1118;1028;12;26;16;2
75;952;1028;12;26;16;2
76;1050;1028;12;26;16;2
77;1196;1028;14;26;16;2
78;1390;1028;12;26;16;2
79;1448;1028;12;26;16;2
80;1420;1028;12;26;16;2
81;1962;676;12;30;16;2
82;1704;1028;12;26;16;2
83;1718;1028;12;26;16;2
84;1732;1028;12;26;16;2
85;1746;1028;12;26;16;2
86;1760;1028;12;26;16;2
87;1816;1028;14;26;16;2
88;1788;1028;12;26;16;2
89;1802;1028;12;26;16;2
90;1876;1028;12;26;16;2
91;1832;1028;8;26;16;6
92;1842;1028;8;26;16;4
93;1852;1028;8;26;16;2
94;2024;1028;12;16;16;2
95;1976;676;12;30;16;2
96;2038;1028;6;12;16;2
97;1862;1028;12;26;16;2
98;1890;1028;12;26;16;2
99;1904;1028;12;26;16;2
100;1690;1028;12;26;16;2
101;1774;1028;12;26;16;2
102;1662;1028;12;26;16;2
103;24;2;12;32;16;2
104;1534;1028;12;26;16;2
105;1434;1028;12;26;16;2
106;38;2;12;32;16;2
107;1676;1028;12;26;16;2
108;1462;1028;12;26;16;2
109;1476;1028;14;26;16;2
110;1492;1028;12;26;16;2
111;1506;1028;12;26;16;2
112;66;2;12;32;16;2
113;52;2;12;32;16;2
114;1520;1028;12;26;16;2
115;1548;1028;12;26;16;2
116;1648;1028;12;26;16;2
117;1562;1028;12;26;16;2
118;1576;1028;12;26;16;2
119;1404;1028;14;26;16;2
120;1590;1028;12;26;16;2
121;10;2;12;32;16;2
122;1604;1028;12;26;16;2
123;1618;1028;10;26;16;4
124;1630;1028;4;26;16;6
125;1636;1028;10;26;16;2
126;1980;1028;14;20;16;2
127;1950;1028;14;20;16;2
183;1990;676;4;30;24;10
215;1996;676;14;30;24;4
233;2012;676;10;30;24;6
8212;2024;676;18;30;24;2
8216;98;1092;4;30;24;14
8217;2;708;4;30;24;4
8220;8;708;10;30;24;8
8221;20;708;10;30;24;4
8251;32;708;18;30;24;2
9312;2;1124;22;30;24;0
9313;26;1124;22;30;24;0
9314;50;1124;22;30;24;0
9315;74;1124;22;30;24;0
9316;243;1124;22;30;24;0
9317;267;1124;22;30;24;0
9632;238;1060;22;30;24;0
9633;823;1124;19;30;24;0
9647;52;708;13;30;23;3
9650;284;1060;16;32;16;2
9660;302;1060;8;26;12;2
9679;312;1060;4;26;16;2
9733;262;1060;16;22;18;0
12272;122;1124;18;30;24;0
12275;143;1124;18;30;24;0
12283;181;1124;20;30;24;0
12289;67;708;6;30;24;6
12290;75;708;8;30;24;4
12298;1922;676;12;30;24;6
12299;85;708;12;30;24;4
12300;1914;676;6;30;24;14
12301;1882;676;6;30;24;4
12302;1538;676;10;30;24;10
12303;1550;676;10;30;24;4
12398;50;1060;18;30;24;0
12465;1562;676;16;30;24;2
12561;1580;676;8;30;24;4
12583;1590;676;2;30;24;10
12736;163;1124;16;30;24;0
13331;1874;1124;22;30;24;0
14769;1371;1124;22;30;24;0
14796;1825;1124;22;30;24;0
15415;291;1124;22;30;24;0
15546;98;1124;22;30;24;0
17403;1467;1124;22;30;24;0
17601;1347;1124;22;30;24;0
19968;1594;676;22;30;24;0
19969;1618;676;22;30;24;0
19971;1642;676;22;30;24;0
19975;1666;676;22;30;24;0
19976;1690;676;22;30;24;0
19977;1714;676;22;30;24;0
19978;1738;676;22;30;24;0
19979;1762;676;22;30;24;0
19981;1786;676;22;30;24;0
