"SimSun";0;False;False;0;0;1;1
32;518;902;4;16;4;0
33;657;902;2;14;9;4
34;330;922;5;6;9;3
35;920;902;9;14;9;0
36;635;902;8;15;9;1
37;801;902;8;14;9;1
38;772;902;8;14;9;1
39;326;922;2;6;9;4
40;620;902;5;15;9;3
41;604;902;5;15;9;1
42;288;922;6;10;9;1
43;258;922;8;11;9;1
44;599;902;3;15;9;3
45;306;922;8;8;9;1
46;797;902;2;14;9;4
47;245;922;7;13;9;1
48;811;902;8;14;9;1
49;821;902;4;14;9;2
50;827;902;7;14;9;1
51;836;902;7;14;9;1
52;855;902;8;14;9;1
53;865;902;7;14;9;1
54;874;902;7;14;9;1
55;893;902;7;14;9;1
56;902;902;7;14;9;1
57;911;902;7;14;9;1
58;254;922;2;12;9;3
59;792;902;3;14;9;3
60;278;922;8;11;9;1
61;296;922;8;10;9;1
62;268;922;8;11;9;1
63;845;902;8;14;9;1
64;782;902;8;14;9;1
65;762;902;8;14;9;1
66;661;902;8;14;9;1
67;671;902;8;14;9;1
68;681;902;8;14;9;1
69;691;902;8;14;9;1
70;701;902;8;14;9;1
71;711;902;8;14;9;1
72;721;902;8;14;9;1
73;731;902;2;14;9;4
74;735;902;6;14;9;1
75;743;902;8;14;9;1
76;753;902;7;14;9;1
77;883;902;8;14;9;1
78;931;902;8;14;9;1
79;941;902;8;14;9;1
80;951;902;8;14;9;1
81;539;902;8;15;9;1
82;125;922;8;14;9;1
83;135;922;8;14;9;1
84;145;922;8;14;9;1
85;155;922;8;14;9;1
86;165;922;8;14;9;1
87;175;922;8;14;9;1
88;185;922;8;14;9;1
89;204;922;8;14;9;1
90;195;922;7;14;9;1
91;549;902;5;15;9;3
92;214;922;9;14;9;0
93;556;902;5;15;9;1
94;337;922;6;4;9;2
95;563;902;8;15;9;1
96;345;922;4;4;9;2
97;225;922;8;14;9;1
98;235;922;8;14;9;1
99;115;922;8;14;9;1
100;96;922;8;14;9;1
101;86;922;8;14;9;1
102;961;902;7;14;9;1
103;611;902;7;15;9;1
104;106;922;7;14;9;1
105;979;902;2;14;9;4
106;573;902;4;15;9;2
107;983;902;7;14;9;1
108;992;902;2;14;9;4
109;996;902;8;14;9;1
110;1006;902;7;14;9;1
111;1015;902;8;14;9;1
112;579;902;8;15;9;1
113;589;902;8;15;9;1
114;2;922;6;14;9;2
115;10;922;7;14;9;1
116;19;922;7;14;9;1
117;28;922;7;14;9;1
118;37;922;8;14;9;1
119;47;922;8;14;9;1
120;57;922;8;14;9;1
121;529;902;8;15;9;1
122;77;922;7;14;9;1
123;645;902;6;15;9;2
124;653;902;2;15;9;4
125;627;902;6;15;9;1
126;316;922;8;8;9;1
127;970;902;7;14;9;1
173;909;602;4;18;8;1
183;915;602;2;18;16;7
215;919;602;9;18;16;3
233;67;922;8;14;9;1
8208;930;602;8;18;16;4
8212;940;602;13;18;16;1
8216;955;602;3;18;16;10
8217;960;602;3;18;16;2
8220;965;602;7;18;16;6
8221;974;602;7;18;16;2
9632;351;922;15;18;16;0
9633;746;923;11;18;16;0
9647;983;602;9;18;16;3
9650;368;922;9;16;9;0
12289;994;602;4;18;16;2
12290;1000;602;4;18;16;2
12298;1006;602;10;18;16;4
12299;2;622;10;18;16;2
12300;14;622;4;18;16;10
12301;20;622;4;18;16;2
12302;26;622;6;18;16;8
12303;901;602;6;18;16;2
12465;34;622;12;18;16;1
12561;894;602;5;18;16;5
12583;876;602;1;18;16;7
13331;457;944;15;18;16;0
13706;17;964;13;18;16;0
14769;137;944;15;18;16;0
14796;423;944;15;18;16;0
15439;50;964;15;18;16;0
17403;205;944;15;18;16;0
17601;120;944;15;18;16;0
19968;592;602;15;18;16;0
19969;609;602;13;18;16;1
19971;624;602;14;18;16;0
19975;640;602;15;18;16;0
19976;657;602;15;18;16;0
19977;674;602;15;18;16;0
19978;691;602;15;18;16;0
19979;708;602;15;18;16;0
19981;725;602;14;18;16;0
19982;741;602;14;18;16;0
19985;757;602;15;18;16;0
19987;774;602;15;18;16;0
19988;791;602;15;18;16;0
19990;808;602;15;18;16;0
19992;825;602;15;18;16;0
19994;842;602;15;18;16;0
19995;859;602;15;18;16;0
19996;879;602;13;18;16;1
19997;65;622;15;18;16;0
20002;391;622;15;18;16;0
20004;82;622;15;18;16;0
20005;439;622;15;18;16;0
20007;456;622;15;18;16;0
20008;839;944;15;18;16;0
20010;473;622;15;18;16;0
20011;490;622;10;18;16;2
20012;502;622;6;18;16;2
20013;510;622;11;18;16;2
20016;523;622;15;18;16;0
20018;540;622;13;18;16;1
20020;555;622;14;18;16;1
20022;571;622;5;18;16;5
20024;578;622;15;18;16;0
20025;686;944;15;18;16;0
20026;595;622;13;18;16;0
20027;610;622;15;18;16;0
20029;627;622;15;18;16;0
20030;644;622;15;18;16;0
20031;661;622;6;18;16;2
20032;874;944;15;18;16;0
20037;669;622;15;18;16;0
20040;424;622;13;18;16;1
20041;686;622;15;18;16;0
20043;408;622;14;18;16;1
20044;376;622;13;18;16;1
20046;99;622;15;18;16;0
20047;116;622;15;18;16;0
20048;133;622;13;18;16;1
20056;148;622;15;18;16;0
20060;567;923;15;18;16;0
20061;165;622;15;18;16;0
20063;182;622;15;18;16;0
20064;199;622;12;18;16;1
20065;213;622;13;18;16;0
20070;228;622;14;18;16;0
